lat,lon,dominant_class,wooded_frac,cleared_frac,water_frac,n_px
37.325932,-86.220097,cleared,0.298,0.702,0.0,439
37.325932,-86.217624,water,0.262,0.206,0.532,432
37.325933,-86.217005,cleared,0.485,0.485,0.03,528
37.325933,-86.216387,wooded,0.826,0.174,0.0,575
37.325933,-86.215768,wooded,1.0,0.0,0.0,609
37.325934,-86.210821,wooded,0.493,0.125,0.382,537
37.325934,-86.210203,cleared,0.0,0.83,0.17,663
37.325934,-86.209584,cleared,0.0,1.0,0.0,636
37.325934,-86.208348,wooded,0.777,0.223,0.0,582
37.325936,-86.200308,wooded,0.72,0.28,0.0,386
37.325936,-86.19969,wooded,0.773,0.222,0.005,383
37.325929,-86.145269,cleared,0.337,0.632,0.031,576
37.325927,-86.139703,cleared,0.0,1.0,0.0,597
37.325926,-86.139085,cleared,0.0,1.0,0.0,653
37.325926,-86.137848,cleared,0.0,1.0,0.0,621
37.325924,-86.134138,cleared,0.0,0.908,0.092,294
37.325924,-86.133519,cleared,0.0,1.0,0.0,407
37.325438,-86.220716,cleared,0.011,0.947,0.042,567
37.325438,-86.219479,water,0.016,0.189,0.795,571
37.325438,-86.21886,cleared,0.0,0.882,0.118,670
37.325438,-86.218242,cleared,0.0,1.0,0.0,677
37.325439,-86.217624,cleared,0.0,0.928,0.072,649
37.325439,-86.217005,water,0.0,0.253,0.747,570
37.325439,-86.216387,cleared,0.007,0.98,0.013,602
37.325439,-86.215768,cleared,0.266,0.734,0.0,602
37.325439,-86.214531,wooded,0.982,0.018,0.0,563
37.32544,-86.213295,wooded,1.0,0.0,0.0,657
37.32544,-86.212676,wooded,1.0,0.0,0.0,449
37.32544,-86.209584,cleared,0.359,0.641,0.0,621
37.325441,-86.208347,wooded,0.905,0.095,0.0,671
37.325435,-86.145269,wooded,0.914,0.086,0.0,596
37.325435,-86.144651,cleared,0.004,0.996,0.0,714
37.325434,-86.144033,cleared,0.0,1.0,0.0,591
37.325434,-86.143414,cleared,0.0,1.0,0.0,481
37.325434,-86.142177,cleared,0.097,0.903,0.0,557
37.325434,-86.141559,cleared,0.0,1.0,0.0,729
37.325433,-86.140322,cleared,0.0,1.0,0.0,693
37.325433,-86.139704,cleared,0.0,1.0,0.0,722
37.325433,-86.139085,cleared,0.0,1.0,0.0,696
37.325431,-86.134756,wooded,0.66,0.34,0.0,391
37.32543,-86.134138,cleared,0.0,0.95,0.05,522
37.32543,-86.13352,cleared,0.002,0.998,0.0,457
37.325429,-86.131664,cleared,0.0,1.0,0.0,559
37.325429,-86.130428,cleared,0.0,1.0,0.0,619
37.324944,-86.221334,wooded,1.0,0.0,0.0,589
37.324944,-86.220097,water,0.003,0.253,0.744,628
37.324944,-86.219479,cleared,0.0,0.954,0.046,695
37.324945,-86.218242,cleared,0.0,1.0,0.0,662
37.324945,-86.217623,cleared,0.367,0.633,0.0,556
37.324945,-86.217005,water,0.092,0.393,0.515,511
37.324945,-86.216387,cleared,0.0,0.565,0.435,550
37.324945,-86.215768,cleared,0.0,1.0,0.0,691
37.324945,-86.21515,cleared,0.0,1.0,0.0,605
37.324946,-86.213913,wooded,0.761,0.239,0.0,522
37.324946,-86.213294,wooded,0.68,0.32,0.0,512
37.324946,-86.212676,wooded,0.956,0.044,0.0,613
37.324947,-86.209584,wooded,0.741,0.253,0.006,671
37.324941,-86.14527,wooded,1.0,0.0,0.0,634
37.324941,-86.144651,cleared,0.11,0.89,0.0,600
37.324941,-86.144033,cleared,0.0,1.0,0.0,605
37.324939,-86.140941,cleared,0.0,1.0,0.0,695
37.324939,-86.140322,cleared,0.0,1.0,0.0,729
37.324937,-86.135375,cleared,0.297,0.703,0.0,283
37.324937,-86.134757,cleared,0.197,0.803,0.0,487
37.324936,-86.13352,cleared,0.0,1.0,0.0,560
37.324936,-86.132902,cleared,0.0,1.0,0.0,720
37.324934,-86.129191,cleared,0.022,0.858,0.12,409
37.32445,-86.220097,water,0.085,0.101,0.813,503
37.32445,-86.219478,cleared,0.001,0.954,0.044,699
37.324451,-86.21886,cleared,0.0,1.0,0.0,618
37.324451,-86.218242,cleared,0.0,1.0,0.0,729
37.324451,-86.217623,cleared,0.165,0.835,0.0,565
37.324451,-86.216386,water,0.0,0.346,0.654,599
37.324451,-86.21515,cleared,0.0,1.0,0.0,568
37.324452,-86.214531,cleared,0.0,1.0,0.0,686
37.324452,-86.213913,cleared,0.0,1.0,0.0,604
37.324452,-86.212676,cleared,0.022,0.978,0.0,680
37.324452,-86.212058,cleared,0.432,0.568,0.0,627
37.324452,-86.210821,cleared,0.065,0.935,0.0,429
37.324453,-86.210202,cleared,0.013,0.557,0.43,449
37.324453,-86.209584,cleared,0.134,0.602,0.264,644
37.324454,-86.200926,wooded,1.0,0.0,0.0,559
37.324447,-86.14527,wooded,0.943,0.057,0.0,599
37.324447,-86.144652,cleared,0.005,0.995,0.0,553
37.324447,-86.144033,cleared,0.0,0.998,0.002,486
37.324446,-86.142796,cleared,0.0,1.0,0.0,700
37.324446,-86.142178,cleared,0.0,1.0,0.0,668
37.324446,-86.14156,cleared,0.0,1.0,0.0,689
37.324446,-86.140941,cleared,0.0,1.0,0.0,729
37.324445,-86.140323,cleared,0.0,1.0,0.0,729
37.324445,-86.139086,cleared,0.0,1.0,0.0,365
37.324444,-86.135994,cleared,0.193,0.669,0.139,353
37.324443,-86.135376,wooded,0.568,0.309,0.124,421
37.324441,-86.12981,cleared,0.0,1.0,0.0,721
37.32444,-86.129192,cleared,0.0,0.95,0.05,422
37.32444,-86.128573,cleared,0.124,0.837,0.039,558
37.32444,-86.127955,wooded,0.955,0.045,0.0,463
37.323957,-86.219478,water,0.062,0.274,0.664,599
37.323957,-86.218241,cleared,0.0,1.0,0.0,729
37.323957,-86.217623,cleared,0.456,0.544,0.0,678
37.323957,-86.217005,wooded,1.0,0.0,0.0,678
37.323957,-86.215768,cleared,0.0,0.62,0.38,615
37.323958,-86.215149,cleared,0.0,1.0,0.0,620
37.323958,-86.213294,cleared,0.0,1.0,0.0,621
37.323958,-86.212676,cleared,0.0,1.0,0.0,644
37.323959,-86.209584,water,0.0,0.365,0.635,617
37.323959,-86.208965,wooded,0.68,0.32,0.0,621
37.323959,-86.208347,wooded,1.0,0.0,0.0,538
37.32396,-86.200308,cleared,0.147,0.853,0.0,532
37.32396,-86.199689,cleared,0.421,0.579,0.0,392
37.323953,-86.14527,wooded,0.797,0.203,0.0,665
37.323953,-86.144652,cleared,0.0,1.0,0.0,661
37.323953,-86.144033,cleared,0.0,1.0,0.0,653
37.323953,-86.143415,cleared,0.0,1.0,0.0,729
37.323952,-86.142797,cleared,0.0,1.0,0.0,681
37.323952,-86.14156,cleared,0.0,1.0,0.0,693
37.323951,-86.139086,cleared,0.0,0.957,0.043,605
37.323951,-86.138468,cleared,0.0,0.977,0.023,519
37.32395,-86.137849,cleared,0.32,0.67,0.01,409
37.323949,-86.133521,wooded,0.961,0.029,0.01,310
37.323948,-86.132902,wooded,0.879,0.121,0.0,365
37.323947,-86.131047,wooded,0.81,0.182,0.009,336
37.323946,-86.129192,cleared,0.076,0.924,0.0,554
37.323463,-86.21886,water,0.0,0.489,0.511,544
37.323463,-86.218241,cleared,0.0,1.0,0.0,594
37.323463,-86.217623,cleared,0.4,0.6,0.0,600
37.323463,-86.217004,wooded,1.0,0.0,0.0,663
37.323463,-86.216386,wooded,0.963,0.037,0.0,547
37.323464,-86.215768,water,0.009,0.318,0.672,531
37.323464,-86.215149,cleared,0.0,0.982,0.018,611
37.323464,-86.214531,cleared,0.0,1.0,0.0,623
37.323464,-86.213912,cleared,0.0,1.0,0.0,729
37.323464,-86.213294,cleared,0.0,1.0,0.0,710
37.323465,-86.210202,wooded,0.562,0.438,0.0,445
37.323465,-86.209584,water,0.007,0.45,0.543,571
37.323465,-86.208965,wooded,0.665,0.304,0.031,648
37.323466,-86.200308,cleared,0.393,0.607,0.0,596
37.323466,-86.199689,cleared,0.0,1.0,0.0,631
37.323459,-86.145271,wooded,0.705,0.295,0.0,667
37.323459,-86.144652,cleared,0.081,0.919,0.0,703
37.323459,-86.143415,cleared,0.0,1.0,0.0,729
37.323458,-86.142179,cleared,0.0,1.0,0.0,729
37.323458,-86.14156,cleared,0.005,0.995,0.0,606
37.323458,-86.140323,wooded,0.998,0.0,0.002,422
37.323457,-86.139705,wooded,0.627,0.373,0.0,654
37.323457,-86.138468,cleared,0.0,1.0,0.0,606
37.323457,-86.13785,cleared,0.0,1.0,0.0,709
37.323456,-86.137231,cleared,0.0,1.0,0.0,601
37.323456,-86.135376,cleared,0.0,1.0,0.0,729
37.323454,-86.132903,cleared,0.0,1.0,0.0,658
37.323454,-86.132284,cleared,0.0,1.0,0.0,623
37.323454,-86.131666,cleared,0.0,1.0,0.0,710
37.323454,-86.131047,cleared,0.0,1.0,0.0,621
37.323453,-86.129811,cleared,0.471,0.527,0.002,531
37.322969,-86.219478,wooded,0.932,0.048,0.02,547
37.322969,-86.218859,water,0.044,0.191,0.766,551
37.322969,-86.218241,cleared,0.0,0.821,0.179,503
37.322969,-86.217623,cleared,0.063,0.937,0.0,671
37.322969,-86.217004,wooded,1.0,0.0,0.0,707
37.32297,-86.216386,wooded,1.0,0.0,0.0,627
37.32297,-86.214531,cleared,0.0,1.0,0.0,625
37.32297,-86.213912,cleared,0.0,1.0,0.0,729
37.32297,-86.213294,cleared,0.0,1.0,0.0,729
37.32297,-86.212675,cleared,0.0,1.0,0.0,633
37.322971,-86.212057,cleared,0.0,1.0,0.0,574
37.322971,-86.211439,cleared,0.0,1.0,0.0,586
37.322971,-86.210202,cleared,0.0,1.0,0.0,622
37.322971,-86.209583,cleared,0.0,0.594,0.406,640
37.322971,-86.208965,wooded,0.542,0.416,0.042,644
37.322972,-86.200308,wooded,0.929,0.071,0.0,637
37.322973,-86.199689,cleared,0.027,0.973,0.0,678
37.322973,-86.198452,cleared,0.153,0.847,0.0,366
37.322966,-86.145271,wooded,0.557,0.443,0.0,571
37.322965,-86.144652,wooded,0.785,0.215,0.0,662
37.322965,-86.144034,cleared,0.001,0.999,0.0,684
37.322965,-86.142797,cleared,0.0,1.0,0.0,674
37.322964,-86.140942,wooded,1.0,0.0,0.0,578
37.322964,-86.140324,wooded,1.0,0.0,0.0,630
37.322963,-86.139705,wooded,0.869,0.131,0.0,521
37.322963,-86.139087,cleared,0.0,1.0,0.0,473
37.322962,-86.136613,cleared,0.0,1.0,0.0,706
37.322962,-86.135995,cleared,0.0,1.0,0.0,603
37.322961,-86.133521,cleared,0.0,1.0,0.0,667
37.322961,-86.132903,cleared,0.0,1.0,0.0,652
37.32296,-86.132285,cleared,0.0,1.0,0.0,596
37.32296,-86.131666,cleared,0.0,1.0,0.0,496
37.322959,-86.130429,cleared,0.0,1.0,0.0,643
37.322959,-86.129811,cleared,0.0,1.0,0.0,539
37.322462,-86.251015,cleared,0.0,1.0,0.0,729
37.322475,-86.218241,water,0.0,0.294,0.706,616
37.322475,-86.217622,cleared,0.0,1.0,0.0,547
37.322476,-86.217004,wooded,0.727,0.273,0.0,640
37.322476,-86.21453,cleared,0.0,0.734,0.266,583
37.322476,-86.213912,cleared,0.0,1.0,0.0,555
37.322477,-86.212675,cleared,0.0,1.0,0.0,729
37.322477,-86.212057,cleared,0.0,1.0,0.0,729
37.322477,-86.211438,cleared,0.0,1.0,0.0,729
37.322477,-86.21082,cleared,0.0,1.0,0.0,729
37.322477,-86.210202,cleared,0.0,1.0,0.0,622
37.322477,-86.209583,cleared,0.0,0.527,0.473,640
37.322477,-86.208965,wooded,0.559,0.441,0.0,651
37.322479,-86.199689,cleared,0.425,0.541,0.034,499
37.322479,-86.199071,cleared,0.0,0.981,0.019,675
37.322479,-86.197834,cleared,0.366,0.634,0.0,404
37.322472,-86.144653,wooded,1.0,0.0,0.0,729
37.322471,-86.144034,cleared,0.333,0.667,0.0,681
37.32247,-86.141561,wooded,1.0,0.0,0.0,574
37.322468,-86.136614,cleared,0.0,1.0,0.0,727
37.322467,-86.133522,cleared,0.0,1.0,0.0,621
37.322466,-86.132285,cleared,0.0,1.0,0.0,727
37.322466,-86.131667,cleared,0.0,1.0,0.0,725
37.322466,-86.131048,cleared,0.0,1.0,0.0,615
37.322465,-86.129811,cleared,0.003,0.997,0.0,626
37.321969,-86.250396,cleared,0.0,1.0,0.0,729
37.321969,-86.24916,wooded,0.856,0.144,0.0,506
37.321982,-86.217622,cleared,0.0,0.708,0.292,658
37.321982,-86.21453,water,0.053,0.407,0.54,474
37.321982,-86.213912,cleared,0.0,0.728,0.272,577
37.321983,-86.213293,cleared,0.0,1.0,0.0,636
37.321983,-86.212675,cleared,0.0,1.0,0.0,729
37.321983,-86.212057,cleared,0.0,1.0,0.0,729
37.321983,-86.21082,cleared,0.0,1.0,0.0,727
37.321983,-86.209583,water,0.07,0.339,0.591,614
37.321985,-86.198452,cleared,0.0,0.931,0.069,538
37.321985,-86.197834,cleared,0.0,0.941,0.059,614
37.321985,-86.197216,wooded,0.43,0.364,0.206,316
37.321978,-86.144653,wooded,1.0,0.0,0.0,674
37.321977,-86.144035,wooded,0.994,0.006,0.0,716
37.321977,-86.143416,wooded,0.967,0.033,0.0,609
37.321977,-86.141561,wooded,1.0,0.0,0.0,591
37.321976,-86.139706,wooded,1.0,0.0,0.0,668
37.321975,-86.137851,cleared,0.0,1.0,0.0,667
37.321975,-86.137232,cleared,0.0,1.0,0.0,728
37.321974,-86.136614,cleared,0.0,1.0,0.0,727
37.321973,-86.13414,cleared,0.0,0.936,0.064,404
37.321972,-86.131667,cleared,0.0,1.0,0.0,729
37.321972,-86.131049,cleared,0.0,1.0,0.0,641
37.321476,-86.248541,cleared,0.07,0.871,0.06,502
37.321488,-86.217622,water,0.0,0.268,0.732,571
37.321488,-86.217004,cleared,0.0,0.997,0.003,676
37.321489,-86.213912,cleared,0.153,0.499,0.349,439
37.321489,-86.213293,water,0.0,0.366,0.634,593
37.321489,-86.212675,cleared,0.0,0.611,0.389,553
37.321489,-86.211438,cleared,0.0,0.679,0.321,526
37.321489,-86.210201,water,0.155,0.163,0.682,607
37.321491,-86.199071,cleared,0.046,0.954,0.0,624
37.321491,-86.198452,cleared,0.0,1.0,0.0,625
37.321491,-86.197834,cleared,0.0,1.0,0.0,601
37.321491,-86.197215,cleared,0.0,0.981,0.019,429
37.321491,-86.195979,cleared,0.306,0.694,0.0,421
37.321481,-86.137851,cleared,0.0,1.0,0.0,617
37.321481,-86.137233,cleared,0.0,1.0,0.0,720
37.321481,-86.136614,cleared,0.0,1.0,0.0,724
37.32148,-86.135996,cleared,0.0,1.0,0.0,729
37.32148,-86.135378,cleared,0.0,1.0,0.0,704
37.32148,-86.134141,cleared,0.0,0.977,0.023,533
37.321478,-86.130431,cleared,0.0,1.0,0.0,296
37.320982,-86.248541,cleared,0.239,0.761,0.0,469
37.320982,-86.247922,wooded,1.0,0.0,0.0,540
37.320983,-86.247304,wooded,1.0,0.0,0.0,587
37.320994,-86.218859,cleared,0.379,0.621,0.0,478
37.320994,-86.217622,cleared,0.0,0.677,0.323,473
37.320994,-86.217003,cleared,0.0,0.695,0.305,636
37.320995,-86.212056,water,0.239,0.299,0.461,531
37.320995,-86.211438,wooded,0.391,0.274,0.335,537
37.320997,-86.196597,cleared,0.0,0.956,0.044,587
37.320997,-86.19536,cleared,0.015,0.985,0.0,463
37.320986,-86.135378,cleared,0.0,1.0,0.0,635
37.320986,-86.13476,cleared,0.0,1.0,0.0,448
37.320985,-86.133523,cleared,0.0,0.897,0.103,427
37.320985,-86.132904,cleared,0.0,1.0,0.0,623
37.320985,-86.131668,cleared,0.0,1.0,0.0,604
37.320984,-86.131049,cleared,0.0,1.0,0.0,614
37.320499,-86.220095,cleared,0.125,0.875,0.0,457
37.3205,-86.219477,cleared,0.066,0.934,0.0,499
37.3205,-86.21824,cleared,0.0,1.0,0.0,676
37.3205,-86.217622,cleared,0.0,0.989,0.011,611
37.3205,-86.216385,wooded,0.978,0.022,0.0,415
37.320504,-86.196597,cleared,0.0,0.921,0.079,305
37.320504,-86.195979,cleared,0.0,1.0,0.0,422
37.320504,-86.194123,cleared,0.0,1.0,0.0,412
37.320504,-86.193505,cleared,0.212,0.788,0.0,510
37.320504,-86.192887,wooded,0.603,0.397,0.0,539
37.320493,-86.135997,cleared,0.0,1.0,0.0,493
37.320492,-86.135378,cleared,0.0,1.0,0.0,420
37.320492,-86.134142,cleared,0.0,1.0,0.0,436
37.320492,-86.133523,cleared,0.0,0.901,0.099,403
37.320491,-86.131668,cleared,0.0,1.0,0.0,729
37.32049,-86.13105,cleared,0.0,1.0,0.0,676
37.32049,-86.130431,cleared,0.0,1.0,0.0,571
37.32049,-86.129813,cleared,0.0,1.0,0.0,525
37.320489,-86.128576,cleared,0.0,1.0,0.0,600
37.319995,-86.247921,cleared,0.0,0.996,0.004,508
37.320006,-86.220095,cleared,0.0,1.0,0.0,573
37.320006,-86.219476,cleared,0.0,1.0,0.0,600
37.320006,-86.21824,cleared,0.0,1.0,0.0,667
37.320006,-86.217621,cleared,0.0,0.997,0.003,572
37.320006,-86.217003,water,0.285,0.122,0.593,558
37.32001,-86.197834,cleared,0.0,1.0,0.0,489
37.32001,-86.196597,cleared,0.0,0.872,0.128,352
37.32001,-86.19536,cleared,0.0,1.0,0.0,542
37.32001,-86.193505,cleared,0.0,0.974,0.026,389
37.32001,-86.192887,cleared,0.0,1.0,0.0,595
37.32001,-86.192268,cleared,0.066,0.934,0.0,684
37.319996,-86.130432,cleared,0.0,1.0,0.0,728
37.319996,-86.129813,cleared,0.0,1.0,0.0,729
37.319996,-86.129195,cleared,0.0,1.0,0.0,692
37.319511,-86.220713,cleared,0.265,0.735,0.0,509
37.319512,-86.220095,cleared,0.0,1.0,0.0,653
37.319512,-86.21824,cleared,0.0,0.89,0.11,600
37.319512,-86.217621,water,0.097,0.324,0.58,578
37.319516,-86.195978,cleared,0.0,1.0,0.0,656
37.319516,-86.19536,cleared,0.0,1.0,0.0,729
37.319516,-86.194742,cleared,0.131,0.869,0.0,688
37.319516,-86.194123,cleared,0.375,0.625,0.0,558
37.319516,-86.192887,cleared,0.0,0.961,0.039,412
37.319516,-86.192268,cleared,0.0,1.0,0.0,568
37.319516,-86.19165,cleared,0.096,0.904,0.0,436
37.319516,-86.191032,cleared,0.348,0.652,0.0,514
37.319516,-86.190413,cleared,0.291,0.709,0.0,546
37.319504,-86.134142,cleared,0.0,0.979,0.021,617
37.319503,-86.132287,cleared,0.0,1.0,0.0,612
37.319503,-86.131669,cleared,0.0,1.0,0.0,729
37.319503,-86.13105,cleared,0.0,1.0,0.0,729
37.319018,-86.220094,cleared,0.0,1.0,0.0,556
37.319018,-86.218858,cleared,0.006,0.782,0.212,669
37.319018,-86.218239,wooded,0.467,0.099,0.434,557
37.319022,-86.196597,cleared,0.0,0.997,0.003,615
37.319022,-86.195978,cleared,0.0,1.0,0.0,729
37.319022,-86.19536,cleared,0.304,0.696,0.0,655
37.319022,-86.192268,cleared,0.0,0.937,0.063,395
37.319022,-86.190413,cleared,0.0,1.0,0.0,545
37.319022,-86.189795,wooded,0.527,0.473,0.0,455
37.318524,-86.220094,cleared,0.0,1.0,0.0,366
37.318524,-86.219476,cleared,0.012,0.535,0.452,484
37.318524,-86.218857,wooded,0.634,0.019,0.347,568
37.318528,-86.197215,cleared,0.0,0.941,0.059,547
37.318528,-86.196597,cleared,0.0,1.0,0.0,686
37.318528,-86.191032,cleared,0.0,0.913,0.087,369
37.318517,-86.134761,cleared,0.0,0.929,0.071,365
37.318516,-86.134143,cleared,0.156,0.844,0.0,553
37.318516,-86.132288,cleared,0.0,1.0,0.0,540
37.31803,-86.221331,cleared,0.285,0.715,0.0,411
37.31803,-86.220712,cleared,0.0,0.972,0.028,463
37.31803,-86.220094,water,0.069,0.37,0.56,505
37.318035,-86.189795,cleared,0.0,1.0,0.0,660
37.318035,-86.189176,cleared,0.0,1.0,0.0,557
37.318035,-86.188558,cleared,0.004,0.958,0.038,480
37.318035,-86.18794,cleared,0.0,0.946,0.054,606
37.318035,-86.187321,cleared,0.0,0.982,0.018,449
37.318023,-86.134762,cleared,0.0,0.941,0.059,424
37.318023,-86.134143,wooded,0.993,0.007,0.0,549
37.317526,-86.246064,wooded,0.93,0.06,0.01,486
37.317535,-86.225041,wooded,1.0,0.0,0.0,701
37.317536,-86.22133,cleared,0.0,0.941,0.059,459
37.317536,-86.220712,water,0.156,0.329,0.514,595
37.317536,-86.219475,wooded,0.515,0.485,0.0,472
37.317537,-86.218857,cleared,0.005,0.995,0.0,631
37.317537,-86.21762,wooded,0.996,0.004,0.0,477
37.317537,-86.216384,cleared,0.021,0.979,0.0,615
37.317529,-86.134144,wooded,0.567,0.433,0.0,367
37.317032,-86.246064,wooded,0.621,0.252,0.127,441
37.317033,-86.245446,wooded,0.635,0.365,0.0,539
37.317033,-86.244827,wooded,0.84,0.16,0.0,482
37.317033,-86.244209,wooded,1.0,0.0,0.0,475
37.317034,-86.241736,wooded,1.0,0.0,0.0,599
37.31704,-86.226895,wooded,1.0,0.0,0.0,501
37.317041,-86.22504,wooded,1.0,0.0,0.0,686
37.317041,-86.224422,wooded,1.0,0.0,0.0,577
37.317042,-86.221949,cleared,0.008,0.975,0.017,516
37.317042,-86.22133,water,0.159,0.148,0.693,541
37.317042,-86.220094,wooded,0.732,0.268,0.0,555
37.317043,-86.219475,cleared,0.0,1.0,0.0,723
37.317043,-86.21762,cleared,0.0,1.0,0.0,595
37.317043,-86.217002,cleared,0.0,0.934,0.066,593
37.317043,-86.216384,water,0.0,0.433,0.567,469
37.317044,-86.215147,cleared,0.0,0.964,0.036,578
37.317044,-86.214528,cleared,0.002,0.998,0.0,621
37.317044,-86.21391,cleared,0.0,1.0,0.0,608
37.317035,-86.134762,cleared,0.0,0.945,0.055,326
37.316538,-86.246064,cleared,0.386,0.597,0.017,531
37.316539,-86.245445,cleared,0.0,0.995,0.005,583
37.31654,-86.24359,wooded,1.0,0.0,0.0,649
37.316541,-86.241117,wooded,1.0,0.0,0.0,527
37.316543,-86.23617,wooded,1.0,0.0,0.0,419
37.316546,-86.228132,wooded,1.0,0.0,0.0,474
37.316547,-86.226277,cleared,0.367,0.471,0.163,412
37.316547,-86.225658,wooded,0.851,0.107,0.042,522
37.316547,-86.22504,wooded,1.0,0.0,0.0,645
37.316547,-86.224422,wooded,1.0,0.0,0.0,715
37.316548,-86.221948,cleared,0.047,0.507,0.446,615
37.316548,-86.22133,wooded,0.642,0.211,0.147,536
37.316548,-86.220712,cleared,0.493,0.507,0.0,584
37.316549,-86.218238,cleared,0.0,1.0,0.0,693
37.316549,-86.217002,water,0.0,0.231,0.769,433
37.31655,-86.214528,cleared,0.036,0.964,0.0,529
37.31655,-86.21391,cleared,0.0,1.0,0.0,585
37.31655,-86.213292,cleared,0.0,0.996,0.004,566
37.31655,-86.212673,water,0.222,0.064,0.714,482
37.316553,-86.197833,cleared,0.145,0.847,0.008,510
37.316541,-86.134763,cleared,0.274,0.726,0.0,449
37.316044,-86.247918,wooded,0.982,0.018,0.0,276
37.316045,-86.246063,cleared,0.0,1.0,0.0,729
37.316045,-86.245445,cleared,0.002,0.919,0.079,581
37.316045,-86.244827,cleared,0.003,0.963,0.034,678
37.316046,-86.244208,cleared,0.172,0.828,0.0,577
37.316046,-86.24359,wooded,0.833,0.167,0.0,449
37.316047,-86.241735,wooded,1.0,0.0,0.0,407
37.316053,-86.226276,cleared,0.182,0.818,0.0,456
37.316053,-86.22504,wooded,0.852,0.14,0.009,351
37.316053,-86.224421,wooded,1.0,0.0,0.0,717
37.316054,-86.22133,cleared,0.16,0.84,0.0,551
37.316054,-86.220711,cleared,0.0,1.0,0.0,729
37.316055,-86.220093,cleared,0.0,1.0,0.0,729
37.316055,-86.219475,cleared,0.0,1.0,0.0,693
37.316055,-86.218856,cleared,0.0,1.0,0.0,631
37.316056,-86.215765,cleared,0.0,1.0,0.0,571
37.316056,-86.215146,cleared,0.007,0.993,0.0,559
37.316056,-86.21391,cleared,0.0,1.0,0.0,601
37.316047,-86.134763,wooded,0.769,0.229,0.003,389
37.316047,-86.134145,wooded,0.998,0.002,0.0,478
37.315551,-86.246063,cleared,0.411,0.53,0.059,542
37.315551,-86.245444,wooded,0.789,0.203,0.008,513
37.315551,-86.244826,wooded,0.94,0.036,0.024,633
37.315552,-86.243589,cleared,0.0,1.0,0.0,701
37.315552,-86.242971,cleared,0.094,0.9,0.006,617
37.315553,-86.241734,wooded,1.0,0.0,0.0,512
37.315555,-86.237406,wooded,1.0,0.0,0.0,578
37.315559,-86.225658,wooded,0.593,0.407,0.0,486
37.315559,-86.22504,wooded,0.998,0.002,0.0,456
37.315559,-86.224421,wooded,1.0,0.0,0.0,639
37.31556,-86.223803,wooded,1.0,0.0,0.0,622
37.31556,-86.223185,wooded,1.0,0.0,0.0,628
37.31556,-86.221948,water,0.0,0.295,0.705,468
37.31556,-86.22133,cleared,0.0,1.0,0.0,635
37.315561,-86.219475,cleared,0.0,1.0,0.0,633
37.315562,-86.215146,cleared,0.002,0.998,0.0,582
37.315562,-86.214528,cleared,0.0,1.0,0.0,509
37.315562,-86.21391,cleared,0.0,1.0,0.0,612
37.315565,-86.18052,cleared,0.0,0.945,0.055,506
37.315061,-86.236788,wooded,1.0,0.0,0.0,601
37.315066,-86.223803,wooded,1.0,0.0,0.0,695
37.315067,-86.221329,water,0.0,0.422,0.578,436
37.315067,-86.220711,cleared,0.0,0.95,0.05,578
37.315067,-86.220093,cleared,0.0,0.997,0.003,723
37.315067,-86.219474,cleared,0.0,0.926,0.074,598
37.315068,-86.214528,cleared,0.0,1.0,0.0,647
37.315069,-86.213291,cleared,0.0,0.837,0.163,466
37.314561,-86.25039,cleared,0.0,1.0,0.0,516
37.314564,-86.243589,wooded,0.752,0.248,0.0,427
37.314565,-86.24297,cleared,0.177,0.73,0.093,407
37.314565,-86.242352,cleared,0.385,0.615,0.0,650
37.314565,-86.241734,wooded,1.0,0.0,0.0,481
37.314568,-86.236169,wooded,1.0,0.0,0.0,485
37.314568,-86.235551,wooded,1.0,0.0,0.0,508
37.314572,-86.224421,wooded,1.0,0.0,0.0,627
37.314572,-86.223184,wooded,1.0,0.0,0.0,581
37.314572,-86.222566,wooded,1.0,0.0,0.0,565
37.314574,-86.214528,cleared,0.0,1.0,0.0,621
37.314575,-86.213909,cleared,0.0,1.0,0.0,628
37.314577,-86.179902,cleared,0.0,0.997,0.003,671
37.314577,-86.177428,cleared,0.11,0.881,0.009,565
37.314566,-86.134764,cleared,0.0,0.973,0.027,446
37.314067,-86.25039,cleared,0.0,1.0,0.0,588
37.314071,-86.242352,wooded,1.0,0.0,0.0,489
37.314071,-86.241733,wooded,1.0,0.0,0.0,585
37.314073,-86.238642,wooded,1.0,0.0,0.0,519
37.314073,-86.238024,wooded,1.0,0.0,0.0,593
37.314073,-86.237405,wooded,1.0,0.0,0.0,571
37.314074,-86.236169,wooded,1.0,0.0,0.0,434
37.314074,-86.23555,wooded,1.0,0.0,0.0,596
37.314078,-86.225039,wooded,1.0,0.0,0.0,529
37.314078,-86.224421,wooded,1.0,0.0,0.0,674
37.314078,-86.223802,wooded,1.0,0.0,0.0,638
37.314078,-86.223184,wooded,1.0,0.0,0.0,643
37.314078,-86.222566,wooded,1.0,0.0,0.0,545
37.314081,-86.213909,cleared,0.0,1.0,0.0,624
37.314083,-86.177428,cleared,0.0,0.992,0.008,708
37.314083,-86.174955,cleared,0.082,0.918,0.0,682
37.313572,-86.252863,cleared,0.0,1.0,0.0,729
37.313572,-86.252244,cleared,0.0,1.0,0.0,729
37.313572,-86.251626,cleared,0.0,1.0,0.0,729
37.313573,-86.251008,cleared,0.0,1.0,0.0,604
